	Unnamed: 0	Unnamed: 0.1	catégorie	salaire	dépenses	patrimoine	Indicateur 1	Indicateur 2	Indicateur 3
1785	1785	1785	profession intermédiaire	19217.242155260108	18962.18234003899	199108.6888799957	0	0	0
1786	1786	1786	profession intermédiaire	30065.268456229463	25566.358730115717	215333.00085485086	0	0	0
1787	1787	1787	profession intermédiaire	25763.876486933397	23507.530738394413	239803.5001207375	0	0	0
1788	1788	1788	profession intermédiaire	17568.085879007733	24689.42323324553	198044.33612254466	0	1	1
1789	1789	1789	profession intermédiaire	20081.683286628817	23153.7160202558	201729.88007044914	0	1	1
1790	1790	1790	profession intermédiaire	17960.85135220397	20221.453468482243	224211.99845063628	0	0	0
1791	1791	1791	profession intermédiaire	23120.52067649707	18717.042569944308	235450.9552026861	0	0	0
1792	1792	1792	profession intermédiaire	16034.398008795657	21742.365943192228	215138.16167231693	0	0	0
1793	1793	1793	profession intermédiaire	19804.168760375567	21982.52647927172	218793.2855978286	0	0	0
1794	1794	1794	profession intermédiaire	16885.333739943282	21609.307747490067	211894.3565971217	0	0	0
1795	1795	1795	profession intermédiaire	19209.38427327456	20243.45736699229	200740.16819164585	0	0	0
1796	1796	1796	profession intermédiaire	28017.015047826302	25256.217081919163	196002.28631597	0	0	0
1797	1797	1797	profession intermédiaire	17331.212156868783	21024.838564962665	192930.7668771264	0	1	1
1798	1798	1798	profession intermédiaire	22576.831460405967	21418.178514053718	229398.9447846643	0	0	0
1799	1799	1799	profession intermédiaire	18753.22377079603	20798.79516125509	229753.55907809216	0	0	0
1800	1800	1800	profession intermédiaire	20617.15915164269	23584.918956693906	229536.36087424512	0	0	0
1801	1801	1801	profession intermédiaire	25703.009404479948	16822.48568570258	212853.3570443733	0	0	0
1802	1802	1802	profession intermédiaire	30603.95261525504	26082.04452275604	218957.64174117555	0	0	0
1803	1803	1803	profession intermédiaire	20204.024380480438	21799.22809771745	208021.33407016468	0	0	0
1804	1804	1804	profession intermédiaire	28022.79300216685	26471.965717369698	231413.50465619809	0	0	0
1805	1805	1805	profession intermédiaire	19261.06942645272	18570.877486560872	206523.5459038404	0	0	0
1806	1806	1806	profession intermédiaire	27945.45584831381	28248.726424498258	242638.3364585932	0	0	0
1807	1807	1807	profession intermédiaire	25063.05532192774	21954.67772002974	215683.65403414718	0	0	0
1808	1808	1808	profession intermédiaire	17988.33296097371	16651.12026104269	227907.508409208	0	0	0
1809	1809	1809	profession intermédiaire	21480.66087627239	21653.71446120964	234208.78240631515	0	0	0
1810	1810	1810	profession intermédiaire	22241.390891111405	26423.90909341996	235349.4626340609	0	0	0
1811	1811	1811	profession intermédiaire	22953.036242366787	19682.601670178097	227148.5027001166	0	0	0
1812	1812	1812	profession intermédiaire	28385.383958946066	20091.71404250156	178363.15710455022	0	0	0
1813	1813	1813	profession intermédiaire	22046.745931204365	24698.647644090768	218072.41135953585	0	0	0
1814	1814	1814	profession intermédiaire	22749.661964806866	19500.837592595955	191221.39967513527	0	0	0
1815	1815	1815	profession intermédiaire	24170.89051166517	22520.24329246494	239105.08007521398	0	0	0
1816	1816	1816	profession intermédiaire	22963.804540516983	25216.346822258438	205274.880129022	0	0	1
1817	1817	1817	profession intermédiaire	20428.18877218222	22556.01819276826	231443.94197133518	0	0	0
1818	1818	1818	profession intermédiaire	24264.733723868565	25014.24854872913	254899.57423151788	1	0	0
1819	1819	1819	profession intermédiaire	20420.958769019693	22100.626112125454	222533.25519069773	0	0	0
1820	1820	1820	profession intermédiaire	19492.11599247864	15282.641300672212	215892.72493338306	0	0	0
1821	1821	1821	profession intermédiaire	21144.0741009952	24338.782185681088	202478.38944891604	0	1	1
1822	1822	1822	profession intermédiaire	25837.76049049647	22615.893296481943	230296.10119314148	0	0	0
1823	1823	1823	profession intermédiaire	21533.50782235198	24134.56567210774	234892.3071928313	0	0	0
1824	1824	1824	profession intermédiaire	17623.971978842746	23497.289047798215	218647.71866317585	0	0	0
1825	1825	1825	profession intermédiaire	21476.09292790964	26370.11307146459	227986.7666093641	0	0	0
1826	1826	1826	profession intermédiaire	26131.39707520305	28114.56998710014	208549.66849588254	0	0	0
1827	1827	1827	profession intermédiaire	23940.07427806082	23999.852629657842	232480.45625222762	0	0	0
1828	1828	1828	profession intermédiaire	28318.755358421382	23586.34319767533	216793.24135052366	0	0	0
1829	1829	1829	profession intermédiaire	20408.688390626077	22912.451434752056	212404.87050054246	0	0	0
1830	1830	1830	profession intermédiaire	18839.174212668746	19740.89972747412	228054.6259447135	0	0	0
1831	1831	1831	profession intermédiaire	27084.61150401915	28887.731535308085	231536.30487751696	0	0	0
1832	1832	1832	profession intermédiaire	23195.334947582818	20010.982886763897	229209.75909873136	0	0	0
1833	1833	1833	profession intermédiaire	24429.427091324746	22651.339770208288	221095.73161694835	0	0	0
1834	1834	1834	profession intermédiaire	27712.35788012916	24863.0248941111	243730.44821627482	0	0	0
1835	1835	1835	profession intermédiaire	19357.637083838454	15908.872843826897	232898.6456130919	0	0	0
1836	1836	1836	profession intermédiaire	20762.466963150106	21934.93105487783	224099.35955715974	0	0	0
1837	1837	1837	profession intermédiaire	22558.79531667707	20587.024135863343	239043.625884062	0	0	0
1838	1838	1838	profession intermédiaire	24009.71455307085	21200.229680957007	232679.99769299524	0	0	0
1839	1839	1839	profession intermédiaire	13824.320984657637	13300.928279448195	259866.92814680282	0	0	0
1840	1840	1840	profession intermédiaire	22606.210344513507	25501.325255732096	214986.91591562587	0	0	0
1841	1841	1841	profession intermédiaire	24090.316885738208	21734.09809312408	202714.78471875226	0	0	0
1842	1842	1842	profession intermédiaire	21448.743087587318	22727.34134876007	208478.9219370313	0	0	0
1843	1843	1843	profession intermédiaire	23326.411226493197	20526.266375663712	230795.60394892198	0	0	0
1844	1844	1844	profession intermédiaire	20064.2168814496	22403.928443495555	213632.6429799584	0	0	0
1845	1845	1845	profession intermédiaire	17582.583540212483	17794.643931146646	231310.7208074581	0	0	0
1846	1846	1846	profession intermédiaire	23655.45720697311	27112.20326755743	223168.0199972036	0	0	0
1847	1847	1847	profession intermédiaire	18318.80464332725	20886.399351373275	232216.786984702	0	0	0
1848	1848	1848	profession intermédiaire	30041.797570226434	27405.07683851311	198807.83261650425	0	0	0
1849	1849	1849	profession intermédiaire	22112.932705183506	24156.93616784957	219808.87426271974	0	0	0
1850	1850	1850	profession intermédiaire	18731.226617828368	22951.568901996703	205989.851603013	0	0	1
1851	1851	1851	profession intermédiaire	21517.27349236516	21902.44440062301	219942.1650800493	0	0	0
1852	1852	1852	profession intermédiaire	25570.536820259902	22688.698660551217	220835.11708523805	0	0	0
1853	1853	1853	profession intermédiaire	20099.21763531603	20620.17351945472	225792.0501982504	0	0	0
1854	1854	1854	profession intermédiaire	22441.90717313859	25382.774717700635	237861.64156309835	0	0	0
1855	1855	1855	profession intermédiaire	22158.94602610838	22605.445847426567	240992.6532618692	0	0	0
1856	1856	1856	profession intermédiaire	22804.46382927124	15097.20493329536	248108.112458922	0	0	0
1857	1857	1857	profession intermédiaire	19966.45201821763	21550.66773597533	239851.7379625993	1	0	0
1858	1858	1858	profession intermédiaire	26794.648781898297	19673.722856176995	201709.4292832564	0	0	0
1859	1859	1859	profession intermédiaire	21642.03420718202	21534.724739305984	236726.94887243817	0	0	0
1860	1860	1860	profession intermédiaire	25225.544380232506	26998.910759570663	255011.96316391625	1	0	0
1861	1861	1861	profession intermédiaire	15902.819809250725	20325.935366888672	227664.16447862648	0	0	0
1862	1862	1862	profession intermédiaire	17497.896346384223	18990.8174727198	207124.27710522266	0	0	0
1863	1863	1863	profession intermédiaire	23409.34798244729	23748.68212202705	194952.64447606003	0	0	0
1864	1864	1864	profession intermédiaire	24601.999234796967	24454.65352364001	225818.9716788125	0	0	0
1865	1865	1865	profession intermédiaire	21637.04973302436	25627.357521192323	219498.3419413864	0	0	0
1866	1866	1866	profession intermédiaire	23657.417521995932	24956.52469548996	211457.00827296503	0	0	0
1867	1867	1867	profession intermédiaire	28637.292240145223	24646.061115866964	238012.9770747227	0	0	0
1868	1868	1868	profession intermédiaire	24305.427758485082	22149.507099511826	242356.7224928675	0	0	0
1869	1869	1869	profession intermédiaire	23654.32088633368	25377.76525796745	232259.77445008844	0	0	0
1870	1870	1870	profession intermédiaire	23032.29318115517	23392.06688960878	226228.035181024	0	0	0
1871	1871	1871	profession intermédiaire	17894.37299327337	20800.19918946308	219091.53033686368	0	0	0
1872	1872	1872	profession intermédiaire	27083.79200143773	26478.460054976367	195899.92505827144	0	0	0
1873	1873	1873	profession intermédiaire	22207.363523867392	22056.320194259453	189166.4605104737	0	0	0
1874	1874	1874	profession intermédiaire	23394.490313210834	23065.157898506866	195180.53181026824	0	0	0
1875	1875	1875	profession intermédiaire	20839.640553989808	16335.486894052281	195661.97710155835	0	0	0
1876	1876	1876	profession intermédiaire	32382.513950295957	22348.42973657833	200810.23835456246	0	0	0
1877	1877	1877	profession intermédiaire	14257.429414481236	15594.962236756686	213963.62569189921	0	0	0
1878	1878	1878	profession intermédiaire	24490.275936151465	24925.229705689657	237723.52272252055	0	0	0
1879	1879	1879	profession intermédiaire	17725.44711655805	22542.072907871123	220157.36306929644	0	0	0
1880	1880	1880	profession intermédiaire	23929.355010024214	22507.45191798321	237447.90980881336	0	0	0
1881	1881	1881	profession intermédiaire	24572.90587202584	23354.725128158007	204064.47464215386	0	0	0
1882	1882	1882	profession intermédiaire	27761.998694228427	26270.764721420976	219158.88772892032	0	0	0
1883	1883	1883	profession intermédiaire	24180.573561490488	23911.870838847968	211274.10178405853	0	0	0
1884	1884	1884	profession intermédiaire	20774.85208500717	20801.36674012708	224019.73941499754	0	0	0
1885	1885	1885	profession intermédiaire	25503.54690161185	27374.7342841948	249028.9608949213	1	0	0
1886	1886	1886	profession intermédiaire	23028.25274231561	24906.039210055707	249410.5392066381	1	0	0
1887	1887	1887	profession intermédiaire	18363.53878955464	17659.074777876107	242630.59539031968	0	0	0
1888	1888	1888	profession intermédiaire	29915.540576418243	24016.365219367384	229400.57227816625	0	0	0
1889	1889	1889	profession intermédiaire	22250.504292446734	23874.678726139697	220264.4004576348	0	0	0
1890	1890	1890	profession intermédiaire	20656.032650549103	18664.794197699586	229230.0430339732	0	0	0
1891	1891	1891	profession intermédiaire	29377.423114607518	27759.002939678052	217075.7122301144	0	0	0
1892	1892	1892	profession intermédiaire	26189.868345057886	23180.758830056973	224431.75502427376	0	0	0
1893	1893	1893	profession intermédiaire	30031.460503622162	19931.685404446653	218309.8190848536	0	0	0
1894	1894	1894	profession intermédiaire	23676.91179984361	24845.009836151312	207205.61592026206	0	0	0
1895	1895	1895	profession intermédiaire	23827.557790076444	24051.046848623442	201659.4818600688	0	0	0
1896	1896	1896	profession intermédiaire	26532.891561992998	23573.36125360724	214256.89526148405	0	0	0
1897	1897	1897	profession intermédiaire	27126.23360324487	23053.094919736104	232073.16794388968	0	0	0
1898	1898	1898	profession intermédiaire	18856.11680980121	21029.25549161435	221106.4448557449	0	0	0
1899	1899	1899	profession intermédiaire	22282.381370863593	29394.146962167983	186931.4849893018	0	1	1
1900	1900	1900	profession intermédiaire	17741.432755631944	18711.223194450256	213590.1390107413	0	0	0
1901	1901	1901	profession intermédiaire	21574.145649708804	21050.393889977768	234927.3972093084	0	0	0
1902	1902	1902	profession intermédiaire	26236.78615285937	28290.31320590172	208394.2389280173	0	0	0
1903	1903	1903	profession intermédiaire	26328.918622659243	24590.070101272027	245822.8070899057	0	0	0
1904	1904	1904	profession intermédiaire	24020.136523226713	19428.79373266585	215341.6772258141	0	0	0
1905	1905	1905	profession intermédiaire	25247.84512199476	23087.718609951524	241313.67062112445	0	0	0
1906	1906	1906	profession intermédiaire	20960.63945890212	19055.47311906733	209596.46410106393	0	0	0
1907	1907	1907	profession intermédiaire	24865.53863878519	19096.81997732556	218472.9696086196	0	0	0
1908	1908	1908	profession intermédiaire	29581.609545183146	25958.23456675479	220773.90271833685	0	0	0
1909	1909	1909	profession intermédiaire	24999.368106725542	24242.761244984762	217196.569640416	0	0	0
1910	1910	1910	profession intermédiaire	24749.164596172013	25901.890261499964	227355.57349124525	0	0	0
1911	1911	1911	profession intermédiaire	26723.87847844972	25202.5389222948	215493.08095675008	0	0	0
1912	1912	1912	profession intermédiaire	24240.52195680572	20021.237922760844	247380.47919309657	0	0	0
1913	1913	1913	profession intermédiaire	31757.488456853793	27998.207738735204	248572.3707683185	0	0	0
1914	1914	1914	profession intermédiaire	18147.23755840052	27047.1807769391	193449.9554219628	0	1	1
1915	1915	1915	profession intermédiaire	15132.121902884874	18718.6062990198	207733.83752983407	0	0	1
1916	1916	1916	profession intermédiaire	26465.90135543291	24734.776098927166	202223.32661092284	0	0	0
1917	1917	1917	profession intermédiaire	21941.406212812508	20242.446725719532	221354.25617290146	0	0	0
1918	1918	1918	profession intermédiaire	28825.125473784483	27351.42707622305	244324.7313893146	0	0	0
1919	1919	1919	profession intermédiaire	22861.33677327938	21200.087489984016	216146.23898409185	0	0	0
1920	1920	1920	profession intermédiaire	28019.81697414648	26501.851574148848	219844.2891616129	0	0	0
1921	1921	1921	profession intermédiaire	25103.96174641142	23664.6510717749	203038.85973579122	0	0	0
1922	1922	1922	profession intermédiaire	21528.143716963717	22749.302166015586	245683.79179788372	1	0	0
1923	1923	1923	profession intermédiaire	20563.01714917803	20796.523714464533	231476.0178339025	0	0	0
1924	1924	1924	profession intermédiaire	28695.070915241933	24325.392283951343	232150.0439669645	0	0	0
1925	1925	1925	profession intermédiaire	24236.134332564936	23531.91958579045	210597.70550683755	0	0	0
1926	1926	1926	profession intermédiaire	21644.696827737163	19174.781467987865	209923.1968050961	0	0	0
1927	1927	1927	profession intermédiaire	19390.8925951463	17135.857084171887	222644.0351983296	0	0	0
1928	1928	1928	profession intermédiaire	26977.996339099038	27685.443187658246	198837.47333522275	0	0	0
1929	1929	1929	profession intermédiaire	26091.718825438373	26795.60215533354	238201.2280529129	0	0	0
1930	1930	1930	profession intermédiaire	21497.427219645968	24247.776429083187	231090.33214721968	0	0	0
1931	1931	1931	profession intermédiaire	24708.036509208072	22895.069629833288	239945.3409593536	0	0	0
1932	1932	1932	profession intermédiaire	18978.25563465674	18230.933642015327	229259.6840100504	0	0	0
1933	1933	1933	profession intermédiaire	21265.46785030976	23288.0442667178	218928.53357448065	0	0	0
1934	1934	1934	profession intermédiaire	18728.685090491388	19281.642256209696	217892.76614967626	0	0	0
1935	1935	1935	profession intermédiaire	30288.62572572888	26365.167131012768	213793.63850290413	0	0	0
1936	1936	1936	profession intermédiaire	27543.479340458773	26538.307019391505	215116.85077955038	0	0	0
1937	1937	1937	profession intermédiaire	25111.157554655118	23046.992960017753	235293.9870374225	0	0	0
1938	1938	1938	profession intermédiaire	24967.18810645124	21994.869742417613	224739.77048999586	0	0	0
1939	1939	1939	profession intermédiaire	18835.052708927382	24178.295025405117	196818.40722969727	0	1	1
1940	1940	1940	profession intermédiaire	27309.31531788983	26017.820814241517	235294.11101310625	0	0	0
1941	1941	1941	profession intermédiaire	18163.25216534912	22762.135439711295	228847.65720955434	0	0	0
1942	1942	1942	profession intermédiaire	18560.203430403955	20320.8244230017	206278.92887454	0	0	0
1943	1943	1943	profession intermédiaire	21754.28396092185	25588.77337770857	226242.5298294836	0	0	0
1944	1944	1944	profession intermédiaire	13807.329259401566	17875.30168416785	213401.80977842267	0	0	0
1945	1945	1945	profession intermédiaire	24989.461526093346	24899.7823685473	236800.2319178811	0	0	0
1946	1946	1946	profession intermédiaire	20958.36382574589	23599.958312163795	223390.77574137363	0	0	0
1947	1947	1947	profession intermédiaire	24674.191160900544	23831.33073555772	223707.3149501422	0	0	0
1948	1948	1948	profession intermédiaire	24274.34641343815	26595.22111886273	210735.4420965284	0	0	0
1949	1949	1949	profession intermédiaire	24898.30947659032	19668.86534727496	182016.42095103773	0	0	0
1950	1950	1950	profession intermédiaire	23970.12845904719	25035.476268255843	216780.9255410402	0	0	0
1951	1951	1951	profession intermédiaire	24038.92115558668	25662.856412066063	219089.73541500414	0	0	0
1952	1952	1952	profession intermédiaire	19130.05180747401	19789.541879753622	236732.0604544559	0	0	0
1953	1953	1953	profession intermédiaire	17361.920788620715	18835.411119027918	253206.0436676952	1	0	0
1954	1954	1954	profession intermédiaire	21311.84070309708	22283.253749708798	222896.75501896095	0	0	0
1955	1955	1955	profession intermédiaire	31943.35575342792	25844.01602908132	240138.3754390543	0	0	0
1956	1956	1956	profession intermédiaire	13407.043412574569	15799.263719449082	235591.1962517372	1	0	0
1957	1957	1957	profession intermédiaire	24761.904600288148	24127.71491467483	210746.18028337488	0	0	0
1958	1958	1958	profession intermédiaire	23358.029481596717	20408.594139101067	215464.3713358382	0	0	0
1959	1959	1959	profession intermédiaire	16757.143934998796	20562.655425653124	227904.2138091876	0	0	0
1960	1960	1960	profession intermédiaire	28853.860791886636	21710.725722777945	239585.2103581738	0	0	0
1961	1961	1961	profession intermédiaire	24637.01366328129	20867.309090378523	224583.01750527104	0	0	0
1962	1962	1962	profession intermédiaire	25492.847839148788	22382.03008867953	220843.27640553945	0	0	0
1963	1963	1963	profession intermédiaire	18214.512784857332	20008.274661440595	201432.41156178067	0	0	0
1964	1964	1964	profession intermédiaire	22474.440327241908	23822.496360883608	211576.3850057951	0	0	0
1965	1965	1965	profession intermédiaire	26248.38104958853	29959.819262841767	200671.50177744188	0	1	1
1966	1966	1966	profession intermédiaire	25294.76733537039	23501.065505406816	217139.01348831767	0	0	0
1967	1967	1967	profession intermédiaire	30875.199158485055	26296.57206010289	221193.350634432	0	0	0
1968	1968	1968	profession intermédiaire	19624.67032827931	19076.25096127312	217771.3052235049	0	0	0
1969	1969	1969	profession intermédiaire	21066.209159862214	18974.334238569198	206168.89153406347	0	0	0
1970	1970	1970	profession intermédiaire	24267.037314143643	25435.57826755076	233534.40600954386	0	0	0
1971	1971	1971	profession intermédiaire	23062.89595461317	23917.695296398222	222555.14250181074	0	0	0
1972	1972	1972	profession intermédiaire	24559.678444162924	26828.21493514373	233372.09963769928	0	0	0
1973	1973	1973	profession intermédiaire	23785.630083856402	22528.487060415693	230567.66708184642	0	0	0
1974	1974	1974	profession intermédiaire	27837.497018225567	22341.136887607066	219263.4584344939	0	0	0
1975	1975	1975	profession intermédiaire	21608.55495328693	19983.48157761096	207557.64685657196	0	0	0
1976	1976	1976	profession intermédiaire	22992.421768292592	28972.460208176333	242698.9409566035	0	0	0
1977	1977	1977	profession intermédiaire	16742.610709516895	19078.07839586554	214904.31456334886	0	0	0
1978	1978	1978	profession intermédiaire	19370.850999426108	17749.849936045135	233004.6696047507	0	0	0
1979	1979	1979	profession intermédiaire	17150.66054493936	18918.756889803797	187102.75603900503	0	0	0
1980	1980	1980	profession intermédiaire	27858.860476687216	26564.4593621891	223872.4388704148	0	0	0
1981	1981	1981	profession intermédiaire	26498.227820595508	27139.19922155729	230354.69533749405	0	0	0
1982	1982	1982	profession intermédiaire	25788.37448553105	20311.447617066042	212522.7775425315	0	0	0
1983	1983	1983	profession intermédiaire	29913.356619259448	23866.71421515925	207385.29023588536	0	0	0
1984	1984	1984	profession intermédiaire	29261.902784284786	22048.269333193686	194063.5753384412	0	0	0
1985	1985	1985	profession intermédiaire	29415.314050583682	24622.018111859907	231279.86554606954	0	0	0
1986	1986	1986	profession intermédiaire	22126.82946191492	22642.203498944084	210654.3392182869	0	0	0
1987	1987	1987	profession intermédiaire	21072.618760254954	21597.825876151786	231139.582168434	0	0	0
1988	1988	1988	profession intermédiaire	22554.298685688053	18486.708376977946	242928.21509942817	0	0	0
1989	1989	1989	profession intermédiaire	17336.28114820718	21388.59885773376	207061.92692017547	0	0	1
1990	1990	1990	profession intermédiaire	20805.22081223584	23603.656861792228	231503.9557448045	0	0	0
1991	1991	1991	profession intermédiaire	22065.687220330878	22858.03896399269	206664.15196938068	0	0	0
1992	1992	1992	profession intermédiaire	17213.60003996709	18756.828240195602	219414.38175215773	0	0	0
1993	1993	1993	profession intermédiaire	20323.09413827923	22814.084202047274	218664.8411310502	0	0	0
1994	1994	1994	profession intermédiaire	22487.680436081104	23367.71890127372	222714.44506603212	0	0	0
1995	1995	1995	profession intermédiaire	21194.1656307087	22114.132108183447	194161.63594201606	0	0	0
1996	1996	1996	profession intermédiaire	27308.36484212958	20398.83460763075	238186.0616728424	0	0	0
1997	1997	1997	profession intermédiaire	25478.033778033423	25751.484712667818	241641.8384677944	0	0	0
1998	1998	1998	profession intermédiaire	25374.249200921582	24941.81857781709	228054.14341072078	0	0	0
1999	1999	1999	profession intermédiaire	18422.605825921386	25252.37194666606	209412.2137373885	0	0	0
2000	2000	2000	profession intermédiaire	28052.70348281101	25325.49877025064	171336.68344016082	0	0	0
2001	2001	2001	profession intermédiaire	24983.475716645426	23157.190707280195	213196.97795343414	0	0	0
2002	2002	2002	profession intermédiaire	22662.46588457521	23345.096878263208	207774.0955854054	0	0	0
2003	2003	2003	profession intermédiaire	28859.959522718524	25949.03510640074	229059.14951101586	0	0	0
2004	2004	2004	profession intermédiaire	21440.807680092992	21278.288114052157	205007.31566703087	0	0	0
2005	2005	2005	profession intermédiaire	33380.029098225845	25699.514837512823	206963.3171456949	0	0	0
2006	2006	2006	profession intermédiaire	19988.410080547827	23069.946240534096	217493.9707359753	0	0	0
2007	2007	2007	profession intermédiaire	25283.70143044967	22552.96192673461	233581.49190055468	0	0	0
2008	2008	2008	profession intermédiaire	19421.48163135715	20615.45261050773	224049.5911634493	0	0	0
2009	2009	2009	profession intermédiaire	27079.154448917925	27872.37814001787	220454.77611666336	0	0	0
2010	2010	2010	profession intermédiaire	26473.466544145907	28465.17005615334	228667.50786060852	0	0	0
2011	2011	2011	profession intermédiaire	16818.629443873848	21166.42401987233	224498.2561940143	0	0	0
2012	2012	2012	profession intermédiaire	20610.258093496883	24840.66988612269	242553.3041886832	1	0	0
2013	2013	2013	profession intermédiaire	30345.55841897504	27720.65657991267	205584.3649423891	0	0	0
2014	2014	2014	profession intermédiaire	16537.104690313234	20704.23125941824	216637.4295120021	0	0	0
2015	2015	2015	profession intermédiaire	22026.288510615253	21951.90539123291	200069.56068396536	0	0	0
2016	2016	2016	profession intermédiaire	18020.363284183648	20065.659790402642	221816.70774060246	0	0	0
2017	2017	2017	profession intermédiaire	26443.67110990052	22686.44483166358	255919.5313075088	0	0	0
2018	2018	2018	profession intermédiaire	27845.21762080794	25640.287079925587	205015.39760414386	0	0	0
2019	2019	2019	profession intermédiaire	24246.712454234912	20816.72138934015	216437.3103828491	0	0	0
2020	2020	2020	profession intermédiaire	20361.29026948076	15312.24390042912	222912.85849573565	0	0	0
2021	2021	2021	profession intermédiaire	25400.898838109086	22501.70457005996	240888.58542318194	0	0	0
2022	2022	2022	profession intermédiaire	24672.71092934184	24810.77992503273	222286.7608385984	0	0	0
2023	2023	2023	profession intermédiaire	29742.27246252205	24162.247648387187	209864.182680817	0	0	0
2024	2024	2024	profession intermédiaire	22874.207799483287	25377.058523193584	217671.46963231426	0	0	0
2025	2025	2025	profession intermédiaire	19800.35857409812	17191.912701765326	221705.374546776	0	0	0
2026	2026	2026	profession intermédiaire	21556.269974842806	22686.64011000583	216296.7141011205	0	0	0
2027	2027	2027	profession intermédiaire	17197.894423444082	13299.507828126008	220281.9291786248	0	0	0
2028	2028	2028	profession intermédiaire	17897.957382369295	21592.29706348884	211193.8088003586	0	0	0
2029	2029	2029	profession intermédiaire	19645.501972398317	21075.12665878607	212480.1853595629	0	0	0
2030	2030	2030	profession intermédiaire	24169.833733213505	28809.06898237648	226285.658432604	0	0	0
2031	2031	2031	profession intermédiaire	20765.494386727536	24956.435658728522	200905.9419090511	0	1	1
2032	2032	2032	profession intermédiaire	23273.245426596302	22501.95170250112	223009.2842201384	0	0	0
2033	2033	2033	profession intermédiaire	24008.51589025293	25366.117925309536	249289.85930872872	1	0	0
2034	2034	2034	profession intermédiaire	32915.048078270134	27069.582664615948	215848.86047644576	0	0	0
2035	2035	2035	profession intermédiaire	31206.20036750832	27050.46273740379	243316.42207026828	0	0	0
2036	2036	2036	profession intermédiaire	21491.090881282595	19350.89056488008	250575.7146502259	0	0	0
2037	2037	2037	profession intermédiaire	24322.43928665744	23524.362833493924	222017.00891599926	0	0	0
2038	2038	2038	profession intermédiaire	29464.78115603379	25430.210284437882	232935.53929359964	0	0	0
2039	2039	2039	profession intermédiaire	21931.209749740257	21380.095259671398	214423.81079576106	0	0	0
2040	2040	2040	profession intermédiaire	22493.72491714495	23900.283228922202	223026.41501878697	0	0	0
2041	2041	2041	profession intermédiaire	24097.019740898722	17545.341549687822	198568.15137893925	0	0	0
2042	2042	2042	profession intermédiaire	25511.91749682125	21418.67993520768	226510.08257011976	0	0	0
2043	2043	2043	profession intermédiaire	31970.802911388397	28858.250389891644	207671.70788215077	0	0	0
2044	2044	2044	profession intermédiaire	23925.86572568291	23564.21153188897	217640.08260134282	0	0	0
2045	2045	2045	profession intermédiaire	29188.051444883306	26226.130215107474	214407.51012892602	0	0	0
2046	2046	2046	profession intermédiaire	22015.90089709401	22524.138092302823	217242.02845111839	0	0	0
2047	2047	2047	profession intermédiaire	16666.16055630749	19508.408045079515	224575.00472564946	0	0	0
2048	2048	2048	profession intermédiaire	20318.772315688922	20709.74567238521	217164.86656309926	0	0	0
2049	2049	2049	profession intermédiaire	26179.825491730124	27369.20343403708	227673.5611350016	0	0	0
2050	2050	2050	profession intermédiaire	25826.948664493422	21512.649667210946	223679.0627259416	0	0	0
2051	2051	2051	profession intermédiaire	21306.47224422975	24121.679114337465	227799.32602139754	0	0	0
2052	2052	2052	profession intermédiaire	11446.251929581824	19254.627823140272	205854.31843746078	0	0	1
2053	2053	2053	profession intermédiaire	22446.993822240423	23960.78984324528	202171.095887073	0	0	0
2054	2054	2054	profession intermédiaire	30776.26080188585	29407.623786888413	207817.79157697872	0	0	0
2055	2055	2055	profession intermédiaire	17185.723588278022	16517.45545706616	209050.48850086695	0	0	0
2056	2056	2056	profession intermédiaire	26401.782250761207	23336.836398771924	234492.6335776975	0	0	0
2057	2057	2057	profession intermédiaire	19419.979355697546	21934.56552385108	189955.1952232858	0	0	1
2058	2058	2058	profession intermédiaire	21796.57566568971	26204.207681748358	220836.8973931738	0	0	0
2059	2059	2059	profession intermédiaire	27223.586587323345	27246.073037784307	211865.1991997318	0	0	0
2060	2060	2060	profession intermédiaire	20251.277279628324	20047.207199788507	224394.4730270716	0	0	0
2061	2061	2061	profession intermédiaire	19595.722813708708	23005.90509729411	254037.6351925064	1	0	0
2062	2062	2062	profession intermédiaire	24167.815899802292	23320.84152382709	212998.89211848672	0	0	0
2063	2063	2063	profession intermédiaire	29973.757863161263	24731.593721829395	208827.90739384497	0	0	0
2064	2064	2064	profession intermédiaire	23259.29792142216	22587.19197234731	238878.5650925763	0	0	0
2065	2065	2065	profession intermédiaire	9873.558489000432	16183.198087049876	238976.56660334964	1	0	0
2066	2066	2066	profession intermédiaire	28470.170447679433	26453.937159809528	201529.61040810926	0	0	0
2067	2067	2067	profession intermédiaire	21863.584531325094	22653.374917319023	238951.1976943689	0	0	0
2068	2068	2068	profession intermédiaire	17332.88651959975	19765.05882853328	227631.31428775465	0	0	0
2069	2069	2069	profession intermédiaire	22642.970858816778	22528.704427465123	224258.11430617265	0	0	0
2070	2070	2070	profession intermédiaire	13485.934785307643	20767.054159121195	184222.1529801458	0	1	1
2071	2071	2071	profession intermédiaire	27059.66659363608	26673.55294833728	202036.31519980164	0	0	0
2072	2072	2072	profession intermédiaire	17203.036048896876	17838.90584061588	230756.2951056369	0	0	0
2073	2073	2073	profession intermédiaire	30801.860781119864	24807.852651533656	217320.25026407308	0	0	0
2074	2074	2074	profession intermédiaire	27985.40902934629	23956.73358610479	209295.98575258328	0	0	0
